gen,avg_fitness,std_fitness,best_of_gen
0,5.257321283945629,1.538766099685913,7.609905927844666
1,5.451491555183416,2.080806409928919,9.229607546673394
2,4.9648360538253105,2.2815172383811424,10.611363945347055
3,4.543836429045859,2.383659300976697,11.533424331544385
4,3.264619995023588,1.6221847640312426,7.399362752794083
5,2.129631036595829,1.7746138818577666,9.075571322024802
6,1.0354980422779196,1.1526442938133883,5.053874089664859
7,0.5140282806244074,0.7962554626884647,3.194149431384045
8,0.22528531433906138,0.3965606789011532,1.7447087904946206
9,0.14693613411967482,0.478874071246106,2.586125880462401
10,0.12686445963930965,0.461034919822187,2.3292414891106294
11,0.06923607552686344,0.43810353526349255,3.135448215918242
12,0.18761261145314542,0.718114206139097,3.2309584230802035
13,0.09216866333537041,0.4553022369665057,3.1150708408511396
14,0.2144383258961927,0.7246108744680593,2.7693853106979103
15,0.0005614186185301583,0.0005273023907346367,0.002597444500179069
16,0.00031309588872497685,0.0005719754326252681,0.0025051959520365763
17,0.09055481894879257,0.4792037819337531,3.1719542240190965
18,0.0934091594618829,0.4694206664439517,2.860794625055839
19,0.06388200452867646,0.44710500862360036,3.1936170635476526
20,0.10450833565724231,0.5119806953375878,2.630304768676489
21,1.193002031829593e-06,1.0061868240572938e-06,3.969308256746018e-06
22,0.12687883073388398,0.6215824908821705,3.1887408330738123
23,0.19347325428466505,0.6382728195002336,3.012149701875533
24,0.06201760936130663,0.43412167616783637,3.1008693425358556
25,0.11803408465670316,0.5811268042959231,3.239813673893622
26,0.12144140545684415,0.5964771261354206,3.2501047159538605
27,0.15724857173173262,0.634550177382969,3.107075340384015
28,0.06967586433589576,0.4476827708789675,3.1902272259141964
29,0.1309984112458536,0.6314432182855868,3.2512110038331454
30,0.1193584555086727,0.5871419082588897,3.249533662500497
31,0.11334868819968782,0.5574270892705676,3.0773766292791938
32,0.17010562973151713,0.6836896888153827,3.2065606970643192
33,0.06390344920689012,0.3686463472581715,2.6071518670614755
34,0.3260866102641156,0.8674273840991774,3.1454104939873315
35,1.1818281464570645e-10,1.0351292735446315e-10,6.011444675380062e-10
36,0.0998540703473816,0.49023731970202566,2.6570207670590666
37,0.05292377893267934,0.37046645211112467,2.6461889437105524
38,0.06973120607610307,0.4411767891993043,3.1391523964837273
39,0.1815559998423283,0.7217713271441619,3.2514324489751023
40,0.1023062628088524,0.5199061277782667,3.2487547524911737
41,0.04479717727675856,0.3135802408898051,2.2398588635053938
42,0.2029003304966765,0.6258585128288001,2.6560340868793344
43,0.012806581370253714,0.0896460695685965,0.6403290683504292
44,0.06410804490459272,0.37040798489919713,2.5846110110957494
45,0.2746728627721534,0.828100757408629,3.08434224331694
46,0.05369011536409689,0.27180683144957124,1.6848849723555657
47,0.12130993974958827,0.5947597661191646,3.150301016760882
48,0.12498742825076825,0.5301856972171312,2.6801419954720243
49,0.11846754683282272,0.5806346413789575,3.049317876489202
