gen,avg_fitness,std_fitness,best_of_gen
0,5.517968090569723,1.3529531390941774,7.772916994771212
1,5.396133141341125,1.8987994792641534,9.266209187641765
2,2.9563912694573213,1.8230473674555132,8.379349870900684
3,0.41532958872818143,0.903092915342238,3.2666917866926153
4,0.13579604884699278,0.5002315584705618,3.240306401715579
5,0.12388593846993974,0.48238518979805145,3.22783082790539
6,0.18708606329640456,0.653456347709178,3.2493657688955584
7,0.08331487437714312,0.3289757336815929,3.151220174834567
8,0.18517241168659251,0.6150514103644555,3.2364361641692203
9,0.18657201003668128,0.6512690362394954,3.195121234370078
10,0.1756502803647527,0.5960206998297922,3.2417472764664805
11,0.10419313334162197,0.44491483815905664,3.2529534786755723
12,0.32127870712797907,0.8406071281551495,3.2337252527995166
13,0.18048543976199785,0.646275866126965,3.2523351258138615
14,0.15511139336740556,0.567874018403627,3.035437816452348
15,0.11828344402764103,0.491738018112672,3.2098014080531034
16,0.24323759674275577,0.7395144077885276,3.252810060893943
17,0.14413763610011568,0.548201011475802,3.2018125569477403
18,0.15744627406304068,0.6005871333899285,3.2322527712879006
19,0.17397287563676056,0.6287084778848689,3.2463536760169664
20,0.23245822581089506,0.7197652012997849,3.219207138851037
21,0.20933561771283393,0.6927161292002832,3.252225103603298
22,0.18534973071471902,0.6258387192565054,2.770691756464672
23,0.15288845883490154,0.5246946486040607,2.65359677459189
24,0.07719325562203426,0.3568037012373508,3.190377791546674
25,0.1388711278679422,0.5437526629652165,3.2041509372139783
26,0.2234438273504362,0.7538678255580423,3.252492163401602
27,0.21630793256540726,0.7471383424173372,3.2520664280373492
28,0.1866941712036231,0.6548119129973866,3.1957667470088613
29,0.18331896336546902,0.7061666816020105,3.2511626644279805
30,0.07793563289536251,0.44376198977913933,3.17653444583997
31,0.09262529487430023,0.506747399572038,3.2387561528233744
32,0.1150339255081651,0.5229775722521475,3.0445097719204246
33,0.12696882332386905,0.6215967684238923,3.2498871113507204
34,0.09209966728256003,0.5242452095519103,3.204338966159931
35,0.21710155972201936,0.7401235920268624,3.2524050166423284
36,0.1177709140571535,0.5714601671582776,3.245146473910005
37,0.06043232910099089,0.4171434644670958,3.2385424926805197
38,0.1615439200263982,0.6547613418673823,3.252440597588724
39,0.17640218354592607,0.7002418955436132,3.2141565775000847
40,0.24381604902063445,0.7927190030157156,3.2370843134558815
41,0.12184781158333276,0.54469413805273,3.0441712549078876
42,0.16766487693689378,0.6528039213768578,3.23312785775158
43,0.052854812598210954,0.37328018917479955,2.992753502531006
44,0.07871381568867257,0.44263421983070106,3.1062888701850615
45,0.17191692297698719,0.6901708334724048,3.2522232714522166
46,0.08553229801038839,0.38000995351668115,2.6349692533220623
47,0.03036426437229567,0.28121219780749246,2.82018981772454
48,0.08868094095163165,0.5033947806337534,3.2374051661172634
49,0.11498406272261448,0.5723761704615953,3.250359397254336
50,0.08691629663772503,0.4969290310839499,3.1936577325050064
51,0.10738783648443735,0.526458516758915,3.2135817735864767
52,0.1391632726474285,0.6108795627383051,3.2300483480645643
53,0.11573106313118106,0.545931334890444,3.247734884076419
54,0.030576336561119976,0.3042307074781165,3.0576336557889694
55,0.12568068706543087,0.6024221092563564,3.2493969325537404
56,0.14872804464550066,0.6190412831378611,3.2300380621481186
57,0.10376829082977522,0.5221423549868474,3.2518884245669644
58,0.14716391928306613,0.6250427774347139,3.1631296866989804
59,0.19204557190783816,0.7041133150082503,3.128448672893257
60,0.12283389070816828,0.5549247289571705,3.149032515194787
61,0.06475886347209536,0.39289858972503444,3.2468660968961136
62,0.14552631512083697,0.6358288973787064,3.178036783084583
63,0.06727411179059142,0.38722384067405186,2.8220810759111115
64,0.14445411965767557,0.6097442349180655,3.1790282752160235
65,0.14405333339631066,0.5926756796256717,3.2085088820054364
66,0.21702392484446306,0.7453408913538107,3.2335015020350295
67,0.00770516917772186,0.07666546532613525,0.7705169177720994
68,0.1168488186392346,0.4927956332285651,2.967928870097755
69,0.06847523875318647,0.4097137377385951,2.9284716470530694
70,0.10747309190223912,0.5088269116695987,3.1006685088513
71,0.15587486578445417,0.5855949380374045,3.2524471622323543
72,0.06079750814398032,0.3052220287358502,2.236944805866877
73,0.08358860650150046,0.45941709423623234,3.2162061176389796
74,0.034289423388149755,0.2708368151168007,2.601604675829013
75,0.06376364095130682,0.3832296296751977,3.023921643040563
76,0.1518165940344804,0.6650087160814648,3.2265826758912266
77,0.1023227277347106,0.5086283021085456,3.195293981971411
78,0.1685285569777693,0.6448178705512755,3.103981286991609
79,0.035636378863217306,0.30242262444658785,2.9907817290130017
80,0.056759892755286076,0.40151975796783784,3.2475999468464782
81,0.06330620558452424,0.38768201317299333,2.81383196043964
82,0.16078901019288108,0.6560068617812778,3.2284138763523242
83,0.21392193137846668,0.7388921104736134,3.245138247896428
