gen,avg_fitness,std_fitness,best_of_gen
0,5.341353228590801,1.3428574249776,7.772763680882095
1,4.8604067795435775,1.6556261141385402,9.508393897350835
2,4.585415788832753,1.9345606672848856,9.749605200487771
3,3.2114643787402826,1.9431192347909896,8.01930705305172
4,1.9552807954352338,1.688444772437898,8.398989909445882
5,1.1731427414425004,1.1507401724671493,7.054903754603323
6,0.8533828581171902,0.6918302082638784,3.4101607859577254
7,0.6185537105988087,0.5684700844343816,2.707196347162974
8,0.41416538735677255,0.39958662087329766,3.2658649904628487
9,0.28047125984353766,0.15287290768867534,1.0940495830028678
10,0.240902274352134,0.27806101133804717,2.840379908258868
11,0.21128034186964204,0.13394824773984199,0.6587966929080058
12,0.16017729885413665,0.11852110521956565,0.5926854001533965
13,0.10225502373763945,0.08417813887090508,0.5521111546822479
14,0.18982122022618075,0.6233859182060181,3.238308690863136
15,0.07404750505135621,0.2964264161219146,2.998668281297992
16,0.05057228413306408,0.25848819612374907,2.6141198002662596
17,0.016760998908191188,0.013819409930748938,0.07580380153499222
18,0.09023120090558273,0.4549055451120896,2.6765610036217287
19,0.02041374791401397,0.13278724669015698,1.3407705101422676
20,0.018465907230733,0.1451355949349317,1.4623622057778474
21,0.033851531604064976,0.32337900467066927,3.2514022795712205
22,0.0036527618437106747,0.029674384695630433,0.2988600691145682
23,0.08055233135122883,0.46002258744926494,3.198384682302916
24,0.00031224808784761747,0.00021109538821622572,0.0010441633353228674
25,0.029381425498801742,0.2903025710247385,2.917855100126577
26,0.00011970916427371136,0.00011381771497987492,0.000561596910924056
27,6.643115443450753e-05,6.874486270059863e-05,0.00042412470038444283
28,0.058171378073969354,0.4091147313269753,3.2037456220952234
29,0.004891379018538391,0.04848996701413966,0.48736042758236
30,0.07523052783152062,0.45226729020470435,3.155945110142952
31,0.044566999220200465,0.33266490771713475,3.04564252867041
32,4.3688611503789334e-06,2.7273422616604295e-06,1.3800617683745742e-05
33,3.316890498172853e-06,2.630904429618374e-06,1.2166981445904668e-05
34,0.0600285401171492,0.4202493853461168,3.053787147179485
35,1.3418036312806692e-06,7.59233749798979e-07,4.030426030698919e-06
36,1.021487555039613e-06,7.105593394045436e-07,3.6664079137160854e-06
37,6.412471176808764e-07,5.340480457813629e-07,2.623295643378043e-06
38,3.700888516000589e-07,3.328117429386653e-07,1.7882985372530413e-06
39,0.06359001906355317,0.4452259585690901,3.245357037275785
