gen,avg_fitness,std_fitness,best_of_gen
0,629.035,297.9787526786583,1083.25
1,702.5347633136093,256.2502924035117,1143.0192307692307
2,747.0665680473372,226.68967030621968,1143.0192307692307
3,840.1549556213017,171.12701867249132,1161.5384615384614
4,888.0525147928993,184.01668911062424,1161.5384615384614
5,907.6183431952664,232.6506850453207,1161.5384615384614
6,984.3258136094677,202.09119095902642,1170.2403846153845
7,1002.226701183432,141.2859796784126,1188.4615384615386
8,980.7392751479289,193.76270002804702,1188.4615384615386
9,988.064349112426,212.8095880450205,1188.4615384615386
10,957.6224112426033,249.55004755711758,1188.4615384615386
11,1029.2315088757396,218.35768096677117,1188.4615384615386
12,1078.2196745562128,142.235879966994,1188.4615384615386
13,1065.0295857988165,147.65165036884804,1188.4615384615386
14,953.4371301775147,244.80515008055957,1188.4615384615386
15,961.5014792899408,212.64315846848564,1188.4615384615386
16,966.5621301775147,185.60983949863743,1188.4615384615386
17,1004.5073964497043,169.30043178782037,1188.4615384615386
18,1040.4426775147929,165.88469955459612,1188.4615384615386
19,1047.7448224852071,207.48870922879928,1188.4615384615386
20,1007.7511094674556,223.72747684115842,1188.4615384615386
21,1069.2740384615388,143.44357386019362,1188.4615384615386
22,1010.2603550295858,145.8204915187808,1188.4615384615386
23,971.8901627218936,200.0903402654911,1188.4615384615386
24,862.2470414201184,264.0626271572176,1188.4615384615386
25,968.108727810651,218.7174749987555,1188.4615384615386
26,923.1497781065087,285.7285471531734,1188.4615384615386
27,939.3110207100592,227.64426360325282,1188.4615384615386
28,920.2377958579884,229.0001795625616,1188.4615384615386
29,990.525147928994,190.70935609880144,1188.4615384615386
30,1044.0806213017752,181.67533722389882,1188.4615384615386
31,1003.7903106508876,216.9695466000261,1188.4615384615386
32,1025.1050295857988,170.30451878116466,1188.4615384615386
33,1024.2311390532543,207.88779325898088,1188.4615384615386
34,994.3417159763313,217.04491697198918,1188.4615384615386
35,874.2451923076923,247.11033305122143,1188.4615384615386
36,944.5166420118344,192.64160975673784,1188.4615384615386
37,957.5991124260356,207.1977202961549,1188.4615384615386
38,972.787352071006,236.0531301805344,1188.4615384615386
39,975.0465976331363,229.13106896737546,1188.4615384615386
40,1069.1741863905327,168.93983826884957,1188.4615384615386
41,1014.4238165680472,159.74986485965422,1188.4615384615386
42,947.9545118343196,271.22205818442586,1188.4615384615386
43,1018.991124260355,167.0040544965123,1188.4615384615386
44,1011.4338017751477,184.2686970949073,1188.4615384615386
45,993.6664201183432,158.40345892784228,1188.4615384615386
46,970.2633136094673,219.53285679155502,1188.4615384615386
47,955.8184171597634,200.97865652028634,1188.4615384615386
48,995.8794378698224,191.8192629128324,1188.4615384615386
49,994.8553994082843,208.49019511569816,1188.4615384615386
50,1031.0081360946747,196.5032103444314,1188.4615384615386
51,975.2954881656807,193.34085949953896,1188.4615384615386
52,984.6971153846154,175.1199677844341,1188.4615384615386
53,988.9378698224853,177.09675813945645,1188.4615384615386
54,1027.1985946745565,180.19890475754462,1188.4615384615386
55,999.4012573964496,183.62616402711052,1188.4615384615386
56,1041.8239644970415,208.3707480948148,1188.4615384615386
57,1029.5931952662722,200.80534105537987,1188.4615384615386
58,1049.82100591716,164.82292091297526,1188.4615384615386
59,1040.4619082840236,177.6587344144708,1188.4615384615386
60,1014.02699704142,225.6485159072259,1188.4615384615386
61,1064.650147928994,177.78783402073955,1188.4615384615386
62,1036.0332840236686,195.04324751637074,1188.4615384615386
63,1060.3346893491123,138.6789003386845,1188.4615384615386
64,944.3857248520711,247.8417036452176,1188.4615384615386
65,972.0924556213017,248.23246957001575,1188.4615384615386
66,975.583949704142,151.29729272715878,1188.4615384615386
67,991.4600591715975,169.70443188961755,1188.4615384615386
68,917.9208579881657,267.2352361293962,1188.4615384615386
69,998.081730769231,215.34856838324654,1188.4615384615386
70,931.0739644970416,323.8888783146347,1188.4615384615386
71,942.2969674556214,329.16230695877175,1188.4615384615386
72,1006.774778106509,296.5648823933323,1188.4615384615386
73,967.5824704142012,225.6977517655077,1188.4615384615386
74,1055.0532544378698,157.21011994797246,1188.4615384615386
75,1021.1005917159764,229.52243249599948,1188.4615384615386
76,1024.0051775147929,153.96444424363722,1188.4615384615386
77,933.1767751479292,278.59772510961903,1188.4615384615386
78,963.7237426035504,264.1360392923616,1188.4615384615386
79,967.1590236686392,213.74922275966807,1188.4615384615386
80,963.1264792899408,146.9499490806103,1188.4615384615386
81,931.066198224852,210.81587050455246,1188.4615384615386
82,930.0906065088757,192.28739271879203,1188.4615384615386
83,979.8849852071007,189.85648545224998,1188.4615384615386
84,962.9985207100592,218.28659143110062,1188.4615384615386
85,942.3746301775147,268.2359836755452,1188.4615384615386
86,1020.4526627218933,227.2522019920107,1188.4615384615386
87,1050.6682692307693,165.38172702965818,1188.4615384615386
88,957.359097633136,260.7291895420081,1188.4615384615386
89,982.549926035503,233.8006549589631,1188.4615384615386
90,995.9371301775147,161.8791812187859,1188.4615384615386
91,905.7681213017752,305.97325043327675,1188.4615384615386
92,951.1734467455623,213.68726162059482,1188.4615384615386
93,945.387204142012,195.10963461401482,1188.4615384615386
94,986.806952662722,199.1102662536068,1188.4615384615386
95,941.4293639053253,198.1721295748911,1188.4615384615386
96,888.9130917159763,198.21265523619786,1188.4615384615386
97,900.5821005917162,231.34066645511555,1188.4615384615386
98,1007.774778106509,180.36112644450344,1188.4615384615386
99,970.465606508876,236.79348869170957,1188.4615384615386
0,505.9157692307692,351.14646391768423,1149.6153846153845
1,709.7289201183432,280.3498366610441,1151.826923076923
2,868.2215236686391,219.91285837465315,1188.4615384615386
3,897.9031065088757,271.0582416086196,1188.4615384615386
4,922.7026627218936,289.36765907400024,1188.4615384615386
5,959.7259615384617,225.6581793962704,1188.4615384615386
6,1047.989275147929,170.61991759690002,1188.4615384615386
7,1073.4726331360946,176.57140726466415,1188.4615384615386
8,1024.4153106508877,184.87014629303349,1188.4615384615386
9,981.5636094674556,212.7275670607508,1188.4615384615386
10,988.7137573964496,165.55645055407822,1188.4615384615386
11,1057.5787721893491,151.40434214683242,1188.4615384615386
12,1027.415680473373,170.60049048824058,1188.4615384615386
13,989.4153106508876,232.1335830598046,1188.4615384615386
14,989.182322485207,241.25009538854638,1188.4615384615386
15,977.9844674556211,223.40572550245662,1188.4615384615386
16,999.6423816568048,192.89176106738358,1188.4615384615386
17,987.5706360946747,196.78796531402068,1188.4615384615386
18,963.2943786982248,240.0028314526564,1188.4615384615386
19,972.4130917159764,207.42254919814442,1188.4615384615386
20,921.8065828402368,229.3570108270121,1188.4615384615386
21,946.5924556213017,156.20097251020053,1188.4615384615386
22,968.6142751479292,168.5407818869751,1188.4615384615386
23,904.8210059171596,196.7165443618037,1188.4615384615386
24,856.3080621301773,257.69812590690634,1188.4615384615386
25,884.9297337278108,177.52663232830818,1188.4615384615386
26,945.0188609467456,169.10565396439318,1188.4615384615386
27,976.1582840236687,193.0714004548064,1188.4615384615386
28,950.1364644970416,176.8086113913945,1188.4615384615386
29,939.3971893491124,141.37155539396204,1188.4615384615386
30,926.9770710059172,207.1323430991098,1188.4615384615386
31,927.1286982248523,244.4338797210984,1188.4615384615386
32,972.9130917159764,143.43300278967726,1188.4615384615386
33,979.4293639053253,173.46181873801282,1188.4615384615386
34,1002.4471153846154,240.2917477158257,1188.4615384615386
35,1033.305473372781,218.4503687117965,1188.4615384615386
36,993.71449704142,283.464778238147,1188.4615384615386
37,961.3679733727812,205.44162825630696,1188.4615384615386
38,952.3568786982248,152.47661592000298,1188.4615384615386
39,964.5366124260356,145.7652701512658,1188.4615384615386
40,1008.8228550295858,172.74156977603516,1188.4615384615386
41,987.4367603550296,201.31777466702758,1188.4615384615386
42,1026.4171597633135,223.37140402926968,1188.4615384615386
43,1061.76775147929,145.6482954074059,1188.4615384615386
44,1050.40125739645,164.0991122380922,1188.4615384615386
45,995.417899408284,300.3806660976214,1188.4615384615386
46,1031.6338757396452,256.6009585267372,1188.4615384615386
47,1030.5791420118344,206.2947512226728,1188.4615384615386
48,1034.3661242603553,209.96722581810383,1188.4615384615386
49,971.9445266272188,216.1573115224572,1188.4615384615386
50,987.4707840236687,236.36278942699715,1188.4615384615386
51,983.75,273.56665470806405,1188.4615384615386
52,1067.2181952662722,154.97622459621834,1188.4615384615386
53,995.4881656804737,199.5480864267232,1188.4615384615386
54,1041.5813609467457,160.47851901979558,1188.4615384615386
55,960.3365384615383,221.71003717732984,1188.4615384615386
56,880.4164201183432,251.35705872917762,1188.4615384615386
57,1023.1050295857988,159.69996747292984,1188.4615384615386
58,974.8672337278107,177.72189727161563,1188.4615384615386
59,995.6956360946743,170.896485935784,1188.4615384615386
60,996.3062130177516,181.42870911552447,1188.4615384615386
61,1000.7529585798816,166.870020965844,1188.4615384615386
62,972.7869822485208,304.0790303548659,1188.4615384615386
63,1002.8239644970413,204.50865367295654,1188.4615384615386
64,916.8158284023668,247.04212655246585,1188.4615384615386
65,938.396449704142,178.32275873275,1188.4615384615386
66,811.7884615384614,239.8109813623543,1188.4615384615386
67,894.8860946745561,254.91358572898602,1188.4615384615386
68,1009.8809171597632,207.26761480675057,1188.4615384615386
69,1048.522928994083,188.4224570990613,1188.4615384615386
70,1006.4700443786984,193.83091919034828,1188.4615384615386
71,1052.4633875739646,188.38419982500537,1188.4615384615386
72,1045.4515532544376,149.97326584039985,1188.4615384615386
73,1001.7973372781064,169.95340549731094,1188.4615384615386
74,976.32174556213,211.88144498783896,1188.4615384615386
75,925.4278846153844,257.66582090389113,1188.4615384615386
76,966.3258136094673,209.3072510843836,1188.4615384615386
77,983.0491863905327,213.36619344557457,1188.4615384615386
78,933.2710798816568,313.3678077435273,1188.4615384615386
79,978.4482248520711,246.6102592169429,1188.4615384615386
80,936.9086538461537,212.07126346066244,1188.4615384615386
81,946.0909763313608,207.06976065151832,1188.4615384615386
82,952.8324704142012,202.77794747344936,1188.4615384615386
83,956.2644230769232,145.4589546009959,1188.4615384615386
84,904.3550295857988,224.18482998603736,1188.4615384615386
85,939.9892751479292,190.6767682925236,1188.4615384615386
86,959.5906065088757,220.4594806558333,1188.4615384615386
87,950.1808431952662,261.688264929234,1188.4615384615386
88,978.8520710059172,225.207310617218,1188.4615384615386
89,967.9996301775147,167.66021339114326,1188.4615384615386
90,974.8923816568048,267.56861204227187,1188.4615384615386
91,881.3979289940829,281.47694255239537,1188.4615384615386
92,857.6146449704142,250.22385866630927,1188.4615384615386
93,864.6667899408283,256.42490870746553,1188.4615384615386
94,916.6789940828404,204.4983204042733,1188.4615384615386
95,900.2141272189349,259.2995409392589,1188.4615384615386
96,913.5991124260356,250.73958928757833,1188.4615384615386
97,891.9937130177515,233.7654302911908,1188.4615384615386
98,889.9393491124258,178.78385454525863,1188.4615384615386
99,889.5299556213017,182.43053702742648,1188.4615384615386
0,661.6592307692307,335.9933669159832,1149.6153846153845
1,790.998150887574,286.3342695814717,1161.5384615384614
2,919.2954881656804,199.27062333692345,1161.5384615384614
3,872.4896449704142,210.1310831715231,1161.5384615384614
4,933.0543639053253,178.11298698086705,1188.4615384615386
5,1020.649778106509,149.5259089285914,1188.4615384615386
6,942.2784763313609,216.56362671766547,1188.4615384615386
7,1020.3579881656807,169.6105907196427,1188.4615384615386
8,996.2988165680472,145.91344060231754,1188.4615384615386
9,1003.859097633136,206.11398890760975,1188.4615384615386
10,916.6801035502957,267.44444099813967,1188.4615384615386
