59,1148
59,1156
15,291
15,291
15,291
15,291
15,291
15,291
15,291
59,1162
59,1108
59,1086
59,1164
59,1073
59,1131
59,1137
59,1134
59,1142
59,1119
59,1125
59,1071
59,1533
59,1498
59,1603
59,1545
59,1640
59,1639
59,1080
59,1121
59,1153
59,1194
59,1101
57,13819
57,14525
57,13565
57,14583
57,13987
57,14046
57,13630
57,14357
57,14379
57,14219
57,14166
57,14022
15,291
15,291
15,291
15,291
15,291
15,291
15,291
15,291
15,291
15,291
15,291
15,291
128,23862
128,24190
