avg_fitness,best_of_gen
5.233755379774579,7.653572745362943
4.662710019570958,7.685289699229376
4.502138333225678,8.069832752224245
3.1466194872580484,7.336262480884217
2.636365436717581,7.336262480884217
2.7478217388418664,7.336262480884217
1.6815156793078512,3.7138987447060647
0.9815002270471357,3.2264129396015204
0.21051847826947187,0.8481107434282618
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.10663342114790823,1.9341731580339183
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.16074533891396614,3.232859184419308
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.07365343248836502,1.1426534302048812
0.14158844591786565,2.7730937525128962
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.15113557776673994,3.0022249168858797
0.13430714903688998,2.59834262736948
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.12350403579910241,2.3390679096625786
0.027175171718081703,0.027175171718081703
0.13692571854014654,2.6611882954476376
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.1611070356214189,3.241539905398174
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.11438298598086716,1.0736689428715072
0.027175171718081703,0.027175171718081703
0.15366058848553799,3.0628251741370325
0.13582674603101882,2.6348129552285724
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.34700072778114244,2.5857796202225676
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.27613052425101275,3.014639402113254
0.12001079638289491,2.2552301636735987
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.29563162041092744,3.2486525560322304
0.1369337904796155,2.661382021994893
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.03461559014990071,0.20574521408173796
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.15815318792712363,3.170647560735088
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.16142363083265496,3.2491381904678396
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.12503649738735043,2.375846987780531
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.029464767600005565,0.08212547288425442
0.09088888450430188,1.556304278587366
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
0.027175171718081703,0.027175171718081703
