gen,avg_fitness,std_fitness,best_of_gen
0,1378.4488235294118,402.76261689550097,1735.0
1,1398.8510588235295,358.86966520461044,1735.0
2,1424.8855294117648,359.3179584124079,1735.0
3,1410.7179999999998,335.13758237519505,1735.0
4,1540.7178823529412,245.17863853608517,1735.0
5,1544.411294117647,246.92084467721781,1735.0
6,1526.418,321.33901831864904,1735.0
7,1551.4961176470588,221.40821432925787,1725.2941176470588
8,1503.9505882352942,256.67125908472576,1725.2941176470588
9,1554.811882352941,210.0537048760771,1725.2941176470588
10,1528.6208235294118,274.2319565149056,1725.2941176470588
11,1592.5022352941178,182.76323949842453,1725.2941176470588
12,1559.4238823529415,185.51713641889188,1725.2941176470588
13,1518.415764705882,250.188692683402,1725.2941176470588
14,1600.0156470588236,165.82713144934914,1726.3529411764705
15,1525.1976470588236,288.310038678448,1726.3529411764705
16,1523.6356470588237,258.1770195922754,1726.3529411764705
17,1566.0665882352941,169.65913458873334,1726.3529411764705
18,1479.2710588235295,333.86460836825125,1726.3529411764705
19,1421.9272941176469,338.2136350134488,1726.3529411764705
20,1549.6905882352942,205.71461529344174,1726.3529411764705
21,1463.4389411764705,259.00807933021173,1726.3529411764705
22,1517.1962352941177,265.0339128414875,1726.3529411764705
23,1457.8824705882353,211.09357692916052,1726.3529411764705
24,1484.711882352941,236.6719229220909,1726.3529411764705
25,1492.6325882352942,218.43782595489986,1726.3529411764705
26,1525.705411764706,282.69544397228105,1735.0
27,1523.0838823529414,254.6685226691578,1735.0
28,1542.2104705882352,244.94140229771472,1735.0
29,1527.8657647058822,203.07420937446915,1735.0
30,1494.4639999999997,267.05658367974934,1735.0
31,1478.8250588235296,321.22594603805203,1735.0
32,1522.3876470588239,226.3318488957475,1735.0
33,1509.0914117647058,207.35717347774153,1735.0
34,1542.5211764705882,212.92536591613273,1735.0
35,1431.7555294117649,363.1595511468048,1735.0
36,1446.9323529411765,311.01798209509553,1717.7117647058822
37,1518.8702352941175,209.98099713794335,1717.7117647058822
38,1476.3498823529414,303.95372724741935,1721.0
39,1482.4932941176469,305.9543370480166,1721.0
40,1502.8545882352942,237.28932383107258,1721.0
41,1492.5083529411763,285.79946604052975,1721.0
42,1505.7955294117646,248.70342221934234,1721.0
43,1586.7309411764704,168.47988446587095,1721.0
44,1489.5543529411766,273.4991269320781,1721.0
45,1487.17,275.8652997770964,1725.2941176470588
46,1473.8741176470587,275.54796598501235,1725.2941176470588
47,1500.265294117647,275.1305892018059,1725.2941176470588
48,1505.8749411764702,305.3812987700644,1725.2941176470588
49,1576.356235294118,193.1174549394683,1725.2941176470588
50,1541.8677647058826,290.384575524862,1725.2941176470588
51,1561.1476470588238,227.74032395399652,1725.2941176470588
52,1573.106705882353,208.38608558908598,1725.2941176470588
53,1598.4215294117648,209.24901544123935,1725.2941176470588
54,1587.239882352941,247.80455482935133,1725.2941176470588
55,1596.806,232.77084597140214,1725.2941176470588
56,1585.9298823529411,233.087910973506,1735.0
57,1559.0992941176473,286.8319604938533,1735.0
58,1566.3745882352941,268.84410882855525,1735.0
59,1608.8608235294118,182.9665353924281,1735.0
60,1666.5280000000002,113.70080572069985,1735.0
61,1565.3956470588234,202.19322816040074,1735.0
62,1586.2516470588234,218.90727906916922,1735.0
63,1618.8772941176471,158.61735089689958,1735.0
64,1572.956705882353,248.17979132159223,1735.0
65,1576.1398823529412,217.65541772911922,1735.0
66,1583.340588235294,247.9524081392962,1735.0
67,1583.0537647058823,229.87993035032116,1735.0
68,1592.0565882352944,200.1129300232184,1735.0
69,1571.3449411764707,289.04990350803945,1735.0
70,1609.223176470588,186.3399105382178,1735.0
71,1496.3140000000003,296.95728939663917,1735.0
72,1500.8278823529413,331.858953886252,1735.0
73,1570.954117647059,247.659351079588,1735.0
74,1562.7063529411764,252.30026604728226,1735.0
75,1612.8870588235295,180.27689790140894,1735.0
76,1549.4811764705883,227.407806645206,1735.0
77,1562.1170588235295,257.1542115205741,1735.0
78,1522.6045882352942,338.8208526615876,1735.0
79,1578.894117647059,190.23396579259045,1735.0
80,1571.4403529411763,241.9958650509218,1735.0
81,1556.9191764705884,239.29438222788892,1735.0
82,1555.4829411764704,237.53606334610623,1735.0
83,1548.8757647058824,306.4773952673873,1735.0
84,1580.1802352941177,212.76759929649643,1735.0
85,1532.961411764706,317.80940432441275,1735.0
86,1570.9230588235293,210.5365705169486,1735.0
87,1572.1016470588233,209.74797045853398,1735.0
88,1545.3289411764706,306.9907074568063,1735.0
89,1606.6,186.1181662519716,1735.0
90,1617.718941176471,202.02160642022673,1735.0
91,1542.3880000000001,248.45154780811717,1735.0
92,1578.8456470588237,234.58917634055157,1735.0
93,1567.030823529412,243.53379246005932,1735.0
94,1545.2855294117646,323.68574071277084,1735.0
95,1578.860470588235,250.18575375659248,1735.0
96,1532.3237647058822,251.68903987465214,1735.0
97,1624.6128235294118,161.0374515433318,1735.0
98,1579.568588235294,289.4027186931793,1735.0
99,1608.2829411764706,202.88258060891496,1735.0
