gen,avg_fitness,std_fitness,best_of_gen
0,5.644917833684588,1.385246411660041,7.762989767497693
1,5.409269706701902,1.9568151495372534,10.202004393224673
2,4.9167069352295405,1.883451586535054,9.949467501000427
3,4.4026270689240015,2.0033476865456095,9.503860935552753
4,3.103569037576595,1.6454275722888037,8.668392039590895
5,2.160214654483087,1.6403698199395425,8.668392039590895
6,1.063743018472299,1.1432773931059033,4.846406876465384
7,0.7594722952227481,1.106644618491991,5.465619878580693
8,0.3689730039640427,0.8279527903986411,3.2507350985752983
9,0.28331294597276696,0.7597563705238082,3.2438150178321092
10,0.29486913096842543,0.8440286313432507,3.242349791659415
11,0.3689549201588975,0.9379673871996856,3.252221936040556
12,0.46612261846696157,1.0371374068628958,3.25234130173401
13,0.09421322829209927,0.44295193529449456,3.079866170968075
14,0.2231057253343147,0.7282058322800882,3.2480286767543842
15,0.16201122333372,0.653594371037946,3.22403068691364
16,0.4046154062759053,1.0026472603039716,3.252460846006571
17,0.3410500062666532,0.9018112938798378,3.2430910453100137
18,0.5311342131702128,1.1281639449765875,3.233024141904345
19,0.21930948232871045,0.7562484574154323,3.2524623991076074
20,0.3427442586399945,0.9012640345499707,3.252242569374275
21,0.29190670696542204,0.8868548060771574,3.210551302556994
22,0.2665781331486011,0.8046668575900484,3.188890708721822
23,0.46775257630504335,1.0126858407068537,3.2231097175055514
24,0.39693304694824144,1.0057112943362159,3.2280264041732925
