gen,avg_fitness,std_fitness,best_of_gen
0,36.426153846153845,12.308143837871242,51
1,41.80621301775148,11.166726294926066,51
2,45.94526627218934,5.113194943068564,51
3,41.77366863905326,11.0242539276475,51
4,46.1508875739645,6.26303759038283,51
5,46.94822485207101,5.792123635733033,51
6,48.80917159763314,3.74604146656631,51
7,49.47781065088758,3.524334629206086,51
8,50.016272189349124,2.2704382775886915,51
9,50.88461538461539,0.31948553318915673,51
10,50.723372781065095,1.3831360946745563,51
11,50.42307692307692,2.8846153846153846,51
12,50.723372781065095,1.3831360946745563,51
13,50.42307692307692,2.8846153846153846,51
14,51.0,0.0,51
15,50.5,2.5,51
16,51.0,0.0,51
17,49.92307692307692,3.7408665894731783,51
18,49.26923076923077,4.792282997837351,51
19,50.01479289940828,3.4665984864632393,51
20,50.18343195266272,2.828674691650949,51
21,49.90680473372781,3.07614955286087,51
22,49.83875739644971,4.5811851672357475,51
23,50.11538461538461,4.423076923076923,51
24,51.0,0.0,51
25,50.723372781065095,1.3831360946745563,51
26,49.437869822485204,4.381955449311336,51
27,49.60650887573964,3.9217614062526254,51
28,49.20710059171597,5.288266020302689,51
29,51.0,0.0,51
30,50.5,2.5,51
31,50.42307692307692,2.8846153846153846,51
32,49.815088757396445,3.3792995376791266,51
33,48.184911242603555,6.18212823520133,51
34,48.713017751479285,5.695607459233856,51
35,48.937869822485204,4.887678731487425,51
36,48.60650887573964,6.292315176391903,51
37,48.77514792899409,4.5882795351655385,51
38,48.8905325443787,5.375739644970415,51
39,49.70710059171597,4.796733983636373,51
40,49.26183431952663,5.288512847849741,51
41,51.0,0.0,51
42,50.59171597633136,2.041420118343196,51
43,51.0,0.0,51
44,50.59171597633136,2.041420118343196,51
45,49.92307692307692,3.7408665894731783,51
46,50.44674556213018,1.9165295918069831,51
47,51.0,0.0,51
48,49.23076923076923,6.128795165243719,51
49,49.53846153846154,7.3076923076923075,51
50,50.315088757396445,2.419623236779212,51
51,51.0,0.0,51
52,50.42307692307692,2.8846153846153846,51
53,49.23076923076923,6.128795165243719,51
54,50.09171597633136,3.163718077817255,51
55,50.146449704142015,3.1487912158373,51
56,50.42307692307692,2.8846153846153846,51
57,50.723372781065095,1.3831360946745563,51
58,51.0,0.0,51
59,49.20710059171597,5.288266020302689,51
60,50.11538461538461,4.423076923076923,51
61,50.11538461538461,4.423076923076923,51
62,51.0,0.0,51
63,50.42307692307692,2.8846153846153846,51
64,49.92307692307692,3.7408665894731783,51
65,49.0,5.615911461059686,51
66,49.42307692307692,4.378031494097959,51
67,50.11538461538461,4.423076923076923,51
68,49.646449704142015,3.912970204981908,51
69,50.5,2.5,51
70,49.03846153846154,5.626043624422524,51
71,50.5,2.5,51
72,51.0,0.0,51
73,51.0,0.0,51
74,51.0,0.0,51
75,51.0,0.0,51
76,50.09171597633136,3.163718077817255,51
77,50.5,2.5,51
78,51.0,0.0,51
79,51.0,0.0,51
80,50.723372781065095,1.3831360946745563,51
81,50.723372781065095,1.3831360946745563,51
82,51.0,0.0,51
83,50.42307692307692,2.8846153846153846,51
84,51.0,0.0,51
85,50.723372781065095,1.3831360946745563,51
86,50.146449704142015,3.1487912158373,51
87,49.86982248520711,3.3698250827301393,51
88,50.42307692307692,2.8846153846153846,51
89,51.0,0.0,51
90,50.5,2.5,51
91,51.0,0.0,51
92,50.42307692307692,2.8846153846153846,51
93,50.59171597633136,2.041420118343196,51
94,49.130177514792905,3.95615013747295,51
95,49.723372781065095,3.655107524891951,51
96,51.0,0.0,51
97,51.0,0.0,51
98,51.0,0.0,51
99,51.0,0.0,51
