gen,avg_fitness,std_fitness,best_of_gen
0,5.342779914117057,1.2220656367632068,7.555070019640249
1,5.323072063601361,1.3028751699292886,8.499557446592359
2,4.804650310760169,1.332137136120232,8.575010955144487
3,4.468198740054077,1.2632945376848081,8.575010955144487
4,4.556875616196288,1.5076795527450362,8.575010955144487
5,3.9086004291018877,2.005738388076849,9.019304699457656
6,1.3939558675974624,1.822342853863654,6.265855913229892
7,0.1294234650750267,0.47887871996074416,2.518255729613586
8,0.1214603182974696,0.4891159695156878,3.020764213045155
9,0.023643284685455245,0.007302330080335801,0.04901197069824237
10,0.020001796618505967,0.007332187739785489,0.03534592928614133
11,0.015196123797099493,0.008631367759632951,0.036972840499367
12,0.06892902487515722,0.422224599438704,3.024145811425225
13,0.005399578891233876,0.0032025094396380066,0.014654247129119558
14,0.00343738946277087,0.0024642139885163727,0.011628941938458315
15,0.0010931516241152828,0.0014224067528652254,0.0057531281461788986
16,0.05214463752350811,0.36343718932796454,2.5962046239830916
17,0.0001431121264622881,9.71696399454672e-05,0.0005023699155519701
18,0.06115621866397314,0.4273525426733501,3.052623992132528
19,5.922715324766514e-05,6.420124109470613e-05,0.0002443865567802739
20,0.053756212293647125,0.3761033773787118,2.6864798307356605
21,4.551835642647717e-06,1.1508239015534999e-05,8.491905504870445e-05
22,2.7444153878697363e-06,2.51771498726435e-07,3.4874164183129608e-06
23,2.6316130844072915e-06,4.738850304867941e-07,3.6595385641824407e-06
24,0.054821921130844886,0.383736096841487,2.740974599016124
25,0.06480807280768625,0.4536417859570566,3.2403005744986655
26,1.4071347420419045e-06,9.66712808325584e-07,4.133633165981365e-06
27,0.09875118715690079,0.3908657953302814,1.6458425751136692
28,0.021149087174810663,0.07171834292640343,0.26435782095360283
29,0.05290995021105305,0.3703674359592921,2.6454820019255227
30,0.050343496060721214,0.35240288750874704,2.5171637086216525
31,1.2263166654591373e-07,1.1922121787606468e-07,8.581029118381878e-07
32,9.086980478301143e-08,7.86350536695351e-08,3.9165081888725695e-07
33,0.059051962412984285,0.41336333036169737,2.9525952749448483
34,4.2492724876552754e-08,2.7693607333823225e-08,1.5039598055821557e-07
