gen,avg_fitness,std_fitness,best_of_gen
0,614.0065384615384,270.40665479057566,884.0865384615386
1,716.8284023668639,228.22956164392485,921.6346153846154
2,801.7222633136093,147.4954061335466,1121.7307692307693
3,817.0772928994082,155.65999396528676,1121.7307692307693
4,869.308801775148,193.9813101843433,1121.7307692307693
5,927.2958579881656,140.5952773248704,1170.2403846153845
6,998.9079142011833,205.35758531613263,1188.4615384615386
7,1093.8413461538462,122.8842112487104,1188.4615384615386
8,1104.787352071006,125.1459663321846,1188.4615384615386
9,1097.1224112426032,117.77576533306903,1188.4615384615386
10,1100.9704142011835,148.87272235863315,1188.4615384615386
11,1114.3720414201184,136.0014150073384,1188.4615384615386
12,1111.9097633136096,139.4192494138197,1188.4615384615386
13,1051.0077662721892,202.09389720939387,1188.4615384615386
14,1003.7329881656804,270.9519116499172,1188.4615384615386
15,996.3324704142012,309.49542551175307,1188.4615384615386
16,1006.407174556213,237.72107661381406,1188.4615384615386
17,1036.6161242603553,200.08431778903,1188.4615384615386
18,1052.2503698224853,157.12771118168004,1188.4615384615386
19,1088.7492603550295,162.38573032119302,1188.4615384615386
20,1105.0162721893491,131.0221304149168,1188.4615384615386
21,1105.3565088757396,144.51924767139874,1188.4615384615386
22,1158.9530325443789,73.92664890092793,1188.4615384615386
23,1165.194896449704,65.2085730283922,1188.4615384615386
24,1154.7041420118346,96.24770446146898,1188.4615384615386
25,1143.2581360946747,114.23368318597672,1188.4615384615386
26,1158.207100591716,74.48152124857207,1188.4615384615386
27,1117.0229289940828,122.99868286394873,1188.4615384615386
28,1111.2777366863907,143.10139108795474,1188.4615384615386
29,1082.4829881656806,155.259361964454,1188.4615384615386
30,1067.4722633136096,192.6348286190202,1188.4615384615386
31,1112.973372781065,139.15090738096757,1188.4615384615386
32,1108.54474852071,143.85955283365482,1188.4615384615386
33,1118.6630917159764,152.45065593644992,1188.4615384615386
34,1125.4408284023668,139.0842237010299,1188.4615384615386
35,1064.4082840236688,179.6798735885438,1188.4615384615386
36,1094.359097633136,149.48696911079568,1188.4615384615386
37,1079.3176775147929,194.633309865588,1188.4615384615386
38,1051.0576923076924,231.32843903977715,1188.4615384615386
39,1126.0595414201186,129.53942973898262,1188.4615384615386
40,1138.383875739645,110.48113541310116,1188.4615384615386
41,1097.5432692307693,157.98889659111188,1188.4615384615386
42,1128.8091715976332,160.79568810136092,1188.4615384615386
43,1147.4704142011835,107.95032380346592,1188.4615384615386
44,1181.3849852071007,12.395465117487307,1188.4615384615386
45,1128.9182692307693,97.25081387847408,1188.4615384615386
46,1128.4881656804735,122.14870880009576,1188.4615384615386
47,1075.2892011834324,185.25227307028482,1188.4615384615386
48,1141.5225591715975,113.25019153454886,1188.4615384615386
49,1099.4504437869825,148.34834789967866,1188.4615384615386
0,628.9423076923076,306.0259396032617,1111.7307692307693
1,833.9815088757398,226.96742937843837,1130.769230769231
2,985.0854289940828,141.9090126319449,1170.2403846153845
3,1023.33025147929,136.4793827656995,1170.2403846153845
4,1005.0025887573964,140.33654529185662,1170.2403846153845
5,1019.2426035502956,180.1744219072066,1170.2403846153845
6,1083.6294378698224,126.39633636902056,1188.4615384615386
7,1101.1246301775147,133.03957015882042,1188.4615384615386
8,1044.921597633136,158.49849164234396,1188.4615384615386
9,1068.9937130177514,144.64898953272126,1188.4615384615386
10,1106.719674556213,146.47024041095645,1188.4615384615386
11,1076.548076923077,189.74310817829638,1188.4615384615386
12,1095.6867603550295,141.28986776228732,1188.4615384615386
13,1044.79474852071,233.88103634619137,1188.4615384615386
14,1027.007396449704,181.0960652746424,1188.4615384615386
15,996.32174556213,202.97954429705683,1188.4615384615386
16,1049.9700443786985,152.2058344754029,1188.4615384615386
17,1090.8653846153843,144.18904283009036,1188.4615384615386
18,1062.751849112426,181.10305300354062,1188.4615384615386
19,1074.1704881656804,195.963293051925,1188.4615384615386
20,1127.458949704142,101.99155563385624,1188.4615384615386
21,1114.340976331361,123.55958394906038,1188.4615384615386
22,1071.7207840236686,153.9073700666315,1188.4615384615386
23,1073.4434171597636,160.70949458580998,1188.4615384615386
24,1149.2869822485204,105.3738394580624,1188.4615384615386
25,1117.4663461538462,130.96370720672311,1188.4615384615386
26,1132.5665680473371,103.55830874270136,1188.4615384615386
27,1101.7381656804732,134.31052870361762,1188.4615384615386
28,1088.4278846153843,174.5471443528764,1188.4615384615386
29,1144.1582840236688,100.88678724814298,1188.4615384615386
30,1081.71375739645,157.43130589773074,1188.4615384615386
31,1107.778476331361,132.9454011676614,1188.4615384615386
32,1046.314349112426,155.5315131917241,1188.4615384615386
33,1078.0717455621302,138.14870296272258,1188.4615384615386
34,1056.1556952662722,173.30785079164056,1188.4615384615386
35,1082.150147928994,145.49642921101255,1188.4615384615386
36,1044.8021449704142,188.8773189527924,1188.4615384615386
37,1104.0162721893491,139.4847479084207,1188.4615384615386
38,1079.46449704142,148.45185451564709,1188.4615384615386
39,1104.701923076923,142.7190170420319,1188.4615384615386
40,1113.0573224852071,138.91392124905886,1188.4615384615386
41,1075.3701923076924,148.2320202851071,1188.4615384615386
42,1061.8324704142012,188.41775249060044,1188.4615384615386
43,1029.2451923076924,253.7182336549725,1188.4615384615386
44,1097.6201923076924,145.7340118090304,1188.4615384615386
45,1041.9082840236688,199.92226072629455,1188.4615384615386
46,1074.5735946745565,185.91693640171258,1188.4615384615386
47,1076.819526627219,192.33705429152857,1188.4615384615386
48,1037.6079881656806,215.94295716646718,1188.4615384615386
49,1061.0332840236688,202.72367816281613,1188.4615384615386
0,572.3534615384616,306.9156840405182,1149.6153846153845
1,669.3258136094677,376.4441636801501,1149.6153846153845
2,884.4164201183432,263.1993859817831,1188.4615384615386
3,1006.5495562130176,150.1873700711866,1188.4615384615386
4,986.2141272189348,182.5289146820916,1188.4615384615386
5,1008.530325443787,157.40044290735537,1188.4615384615386
6,1078.7307692307693,141.7207334638276,1188.4615384615386
7,1080.7496301775147,149.11378978866261,1188.4615384615386
8,1071.2710798816568,182.3276486589109,1188.4615384615386
9,1112.1738165680474,135.6648587237896,1188.4615384615386
10,1119.9389792899408,137.5980369027464,1188.4615384615386
11,1125.076923076923,132.32945841392058,1188.4615384615386
12,1101.6897189349113,140.9280611002639,1188.4615384615386
13,1052.185650887574,194.61974388143366,1188.4615384615386
14,1029.8827662721892,195.73933500522202,1188.4615384615386
15,1038.3727810650887,202.71935802153328,1188.4615384615386
16,1046.5207100591715,168.61509357589492,1188.4615384615386
17,1079.6390532544376,186.14851391405318,1188.4615384615386
18,1029.217455621302,192.18598641541496,1188.4615384615386
19,1030.0399408284025,204.5051855989875,1188.4615384615386
20,1023.1275887573964,185.10326752943783,1188.4615384615386
21,1017.66974852071,147.61764460425684,1188.4615384615386
22,1052.5935650887577,206.2662750395491,1188.4615384615386
23,1059.1168639053255,190.71685175049805,1188.4615384615386
24,1082.644600591716,185.4870256720252,1188.4615384615386
25,1127.6216715976332,124.5727044413843,1188.4615384615386
26,1097.1301775147929,155.33246404781892,1188.4615384615386
27,1116.4012573964496,123.51763126245287,1188.4615384615386
28,1125.6283284023668,113.74534489136431,1188.4615384615386
29,1125.3528106508872,112.78391467228313,1188.4615384615386
30,1111.535872781065,127.33156896903827,1188.4615384615386
31,1125.562869822485,118.6216809408237,1188.4615384615386
32,1119.8505917159762,130.3371422961107,1188.4615384615386
33,1144.3609467455624,100.90492316642442,1188.4615384615386
34,1077.6756656804737,163.64735237147832,1188.4615384615386
35,1073.642381656805,162.0936604104051,1188.4615384615386
36,1095.780325443787,170.9051355484205,1188.4615384615386
37,1083.3132396449705,179.5460901767574,1188.4615384615386
38,1055.6201923076924,161.40998305581334,1188.4615384615386
39,1102.5832100591715,125.91378524052652,1188.4615384615386
40,1068.1475591715975,192.97039258310352,1188.4615384615386
41,1038.8783284023668,168.9285869512572,1188.4615384615386
42,1022.5684171597632,206.45277905852745,1188.4615384615386
43,1088.5650887573968,144.67944616301966,1188.4615384615386
44,1114.221523668639,124.2770163554528,1188.4615384615386
45,1084.4704142011835,146.28295865244652,1188.4615384615386
46,1026.921597633136,222.1471858669005,1188.4615384615386
47,1088.8062130177516,150.87017426362328,1188.4615384615386
48,1137.1327662721892,115.64138949457302,1188.4615384615386
49,1149.7363165680474,92.02108655503328,1188.4615384615386
0,651.5065384615384,303.36384885287237,1188.4615384615386
1,773.0358727810652,274.36567719877905,1188.4615384615386
2,831.5277366863904,248.37425050848182,1188.4615384615386
3,857.1575443786983,317.33170902785804,1188.4615384615386
4,946.1013313609468,198.15980080632187,1188.4615384615386
5,924.637573964497,266.5492485933939,1188.4615384615386
6,1025.2810650887577,207.66529054477283,1188.4615384615386
7,1057.67899408284,159.01945047728827,1188.4615384615386
8,1078.148668639053,139.89390647784367,1188.4615384615386
9,1140.264423076923,110.92388825505353,1188.4615384615386
10,1158.2522189349113,76.67567961051009,1188.4615384615386
11,1117.1760355029585,137.45687143698262,1188.4615384615386
12,1058.353180473373,204.9175348304853,1188.4615384615386
13,1098.1046597633135,157.87062883833167,1188.4615384615386
14,1160.933801775148,85.30852545994887,1188.4615384615386
15,1119.4434171597634,139.37858857972316,1188.4615384615386
16,1134.2862426035506,125.05792900715757,1188.4615384615386
17,1073.8450443786985,164.84426279485922,1188.4615384615386
18,1113.9885355029585,145.609159577194,1188.4615384615386
19,1065.1386834319526,189.41787414709881,1188.4615384615386
